n.node_id,n.longitude,n.latitude,elementid(n)
1371804010,20.6764205,-103.3934656,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4169
1117695333,20.6764245,-103.4009735,4:8f62eafb-529f-4b3e-90b9-a12853359b86:565
1913394898,20.6764259,-103.4000839,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10796
1913394899,20.6764273,-103.3991869,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10797
2362569827,20.6764302,-103.3974748,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11876
1190162606,20.6764309,-103.4106237,4:8f62eafb-529f-4b3e-90b9-a12853359b86:609
1613869819,20.6764378,-103.4249297,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7559
1613869828,20.6764641,-103.4244484,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7561
1668893892,20.6764839,-103.389839,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9116
2271372898,20.6764889,-103.4245754,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11849
1655416337,20.6765007,-103.4280123,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8618
7731786957,20.6765164,-103.4280758,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13971
2271372890,20.6765206,-103.4247378,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11848
2362569830,20.6765231,-103.3973701,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11877
1190162483,20.676524,-103.4110219,4:8f62eafb-529f-4b3e-90b9-a12853359b86:607
2362569831,20.6765242,-103.397215,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11878
1613869760,20.6765458,-103.4248666,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7547
1190162831,20.6765583,-103.4107511,4:8f62eafb-529f-4b3e-90b9-a12853359b86:617
1649865021,20.6765697,-103.4365048,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8357
1212417669,20.6766083,-103.3858772,4:8f62eafb-529f-4b3e-90b9-a12853359b86:711
1792168466,20.676613,-103.4025452,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10062
1670631068,20.6766244,-103.4203087,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9258
8794203875,20.6766262,-103.4027406,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15106
1453370864,20.6766277,-103.3858077,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6677
1190162742,20.6766507,-103.4116101,4:8f62eafb-529f-4b3e-90b9-a12853359b86:613
1670631071,20.6766826,-103.4181624,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9259
4763505703,20.676687,-103.4219772,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12574
1416259571,20.6766944,-103.3748118,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5703
1190162583,20.6766954,-103.4114211,4:8f62eafb-529f-4b3e-90b9-a12853359b86:608
1800042408,20.6766958,-103.3786534,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10274
1416259593,20.6766958,-103.3761559,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5707
1416259599,20.6766959,-103.3799712,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5709
1940910991,20.6766966,-103.4109614,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11475
1669623058,20.6766967,-103.3840353,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9163
1655416292,20.6766969,-103.4222056,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8604
1416259564,20.6766971,-103.3772963,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5701
1416259575,20.6766972,-103.3774185,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5704
1212417658,20.6766985,-103.3848212,4:8f62eafb-529f-4b3e-90b9-a12853359b86:710
1660085485,20.6767006,-103.3826637,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8933
1212418092,20.6767019,-103.3813178,4:8f62eafb-529f-4b3e-90b9-a12853359b86:719
7768156763,20.6767032,-103.3816973,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14174
1416259561,20.6767201,-103.3737272,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5699
1339080304,20.6767237,-103.3736342,4:8f62eafb-529f-4b3e-90b9-a12853359b86:818
1212418019,20.676725,-103.389594,4:8f62eafb-529f-4b3e-90b9-a12853359b86:718
273146462,20.6767294,-103.4147837,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14
1668893903,20.6767498,-103.3888158,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9118
1377048858,20.6767526,-103.3880618,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4628
1416259569,20.6767547,-103.3822109,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5702
1668893911,20.6767552,-103.3873116,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9119
1668893901,20.6767554,-103.3860072,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9117
1377048904,20.6767579,-103.3865479,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4641
8311122239,20.6767593,-103.3735741,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14342
1668893913,20.6767676,-103.3857639,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9120
1339063319,20.6767757,-103.3726481,4:8f62eafb-529f-4b3e-90b9-a12853359b86:810
8314810621,20.6767863,-103.4441248,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14374
8311122241,20.6767891,-103.3736339,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14344
1668893914,20.6767899,-103.3857009,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9121
1416259597,20.6767909,-103.3748116,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5708
8311122240,20.6767918,-103.3737243,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14343
1416259545,20.6767926,-103.3799701,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5696
1343484195,20.6767934,-103.3772955,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1028
1343484159,20.6767935,-103.3774183,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1024
1800042409,20.6767942,-103.3786533,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10275
1416259617,20.6767946,-103.3761557,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5711
801555995,20.6767968,-103.3717202,4:8f62eafb-529f-4b3e-90b9-a12853359b86:436
1416259578,20.6767971,-103.3813177,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5705
7768156764,20.6767984,-103.3817059,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14175
1660085479,20.6768015,-103.3826638,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8927
1669623059,20.6768073,-103.3840334,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9164
1212418131,20.6768087,-103.3848206,4:8f62eafb-529f-4b3e-90b9-a12853359b86:720
1371816264,20.6768132,-103.3917018,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4195
1458872186,20.6768193,-103.3925901,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7065
291175313,20.6768214,-103.414475,4:8f62eafb-529f-4b3e-90b9-a12853359b86:68
1810842242,20.6768224,-103.3706529,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10471
1668893918,20.6768244,-103.3910485,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9122
1371816267,20.6768333,-103.3934625,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4198
8304075831,20.6768338,-103.3935903,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14300
8314810622,20.676839,-103.444204,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14375
1810842245,20.67684,-103.3697286,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10472
1810842247,20.6768571,-103.3688146,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10473
1810842260,20.6768619,-103.3685766,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10474
1940910993,20.6768644,-103.4113032,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11476
1639842870,20.6768645,-103.4263414,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8121
1655416363,20.6768751,-103.4230426,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8625
631801043,20.6768934,-103.367289,4:8f62eafb-529f-4b3e-90b9-a12853359b86:379
8577176648,20.6768947,-103.4148813,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14733
1670631075,20.676906,-103.4173515,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9260
1616229386,20.6769147,-103.4186099,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7626
801436681,20.6769211,-103.3662,4:8f62eafb-529f-4b3e-90b9-a12853359b86:410
1905130211,20.6769218,-103.4461323,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10678
631801053,20.6769418,-103.3650986,4:8f62eafb-529f-4b3e-90b9-a12853359b86:385
1905130222,20.6769587,-103.4439805,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10679
631801060,20.6769623,-103.3640062,4:8f62eafb-529f-4b3e-90b9-a12853359b86:389
1616229390,20.6769726,-103.4198509,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7629
1371816285,20.6769857,-103.4006063,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4207
1365113649,20.6769882,-103.3632454,4:8f62eafb-529f-4b3e-90b9-a12853359b86:3690
1454169439,20.6770001,-103.3991864,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6685
1371816276,20.6770071,-103.397226,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4203
1792168542,20.6770072,-103.3961158,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10063
1371816233,20.6770073,-103.3947684,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4182
1371816274,20.6770076,-103.3973694,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4202
1371816317,20.6770114,-103.393591,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4226
1905130226,20.6770126,-103.4440569,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10680
1905130227,20.6770187,-103.4439306,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10681
631801076,20.677021,-103.362282,4:8f62eafb-529f-4b3e-90b9-a12853359b86:391
1917598181,20.6770231,-103.4364055,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10991
1365113639,20.6770452,-103.3613314,4:8f62eafb-529f-4b3e-90b9-a12853359b86:3686
1792168562,20.6770482,-103.402525,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10064
8794203874,20.6770562,-103.4027161,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15105
8314810623,20.6770622,-103.4458561,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14376
1381333772,20.6770664,-103.4440126,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4703
1366802680,20.6770969,-103.3603781,4:8f62eafb-529f-4b3e-90b9-a12853359b86:3858
1381333759,20.6771033,-103.4438752,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4701
377726513,20.6771056,-103.3585085,4:8f62eafb-529f-4b3e-90b9-a12853359b86:155
1371816241,20.6771091,-103.3908358,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4186
1416200554,20.6771092,-103.3593736,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5680
377648639,20.6771214,-103.3574288,4:8f62eafb-529f-4b3e-90b9-a12853359b86:140
377745100,20.6771363,-103.3564922,4:8f62eafb-529f-4b3e-90b9-a12853359b86:170
1381333802,20.6771519,-103.4439565,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4704
7784775140,20.6771595,-103.414204,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14221
1369529307,20.677162,-103.3555541,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4019
1655416265,20.6771772,-103.4244621,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8592
559367703,20.6771827,-103.3548039,4:8f62eafb-529f-4b3e-90b9-a12853359b86:271
130153815,20.6771875,-103.3546275,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6
1479773617,20.6771888,-103.4278517,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7229
1616229389,20.6771903,-103.4196395,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7628
1371816315,20.6771911,-103.3907685,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4224
1917598186,20.6772044,-103.4373276,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10992
1655416355,20.6772049,-103.4245926,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8623
1670631077,20.677228,-103.416428,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9261
1917598188,20.6772627,-103.4376243,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10993
1468899307,20.6773166,-103.4477538,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7170
4763505705,20.677332,-103.4218305,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12575
1668893944,20.6773646,-103.3856044,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9123
1468899315,20.6773816,-103.4476741,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7171
1670631097,20.6774053,-103.4170209,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9262
1381235188,20.6774071,-103.4478693,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4688
6486507736,20.6774089,-103.4220435,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13040
1940884629,20.6774198,-103.4143459,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11473
1905130239,20.6774205,-103.4443093,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10682
7762317101,20.6774325,-103.4221808,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14147
1905130255,20.6774522,-103.4445358,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10683
1905130257,20.6774613,-103.444362,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10684
1792168594,20.677464,-103.4025007,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10065
8794203873,20.6774712,-103.402694,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15104
1381235238,20.6774713,-103.4477897,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4694
1675134806,20.6774798,-103.435473,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9415
7741527791,20.6775308,-103.4442153,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14056
1905130259,20.6775368,-103.4444595,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10685
1190162763,20.6775414,-103.4172287,4:8f62eafb-529f-4b3e-90b9-a12853359b86:615
1655416247,20.6775491,-103.4262098,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8587
291176085,20.6775574,-103.4140792,4:8f62eafb-529f-4b3e-90b9-a12853359b86:69
1371816286,20.6775631,-103.4002401,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4208
7741527792,20.6775703,-103.4442656,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14057
1655416225,20.6775703,-103.4229501,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8578
1117695456,20.6775725,-103.3991859,4:8f62eafb-529f-4b3e-90b9-a12853359b86:571
1117695320,20.6775726,-103.3972251,4:8f62eafb-529f-4b3e-90b9-a12853359b86:564
1371816219,20.6775738,-103.3973713,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4179
1792168619,20.6775748,-103.3961149,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10066
1371816310,20.6775761,-103.3935931,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4220
1371816309,20.6775775,-103.394766,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4219
1371816298,20.6775782,-103.3985925,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4213
1371816217,20.6775797,-103.397989,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4178
1371816289,20.6775823,-103.3914804,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4210
7702732877,20.6776243,-103.404361,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13732
1936264770,20.6776249,-103.4497114,4:8f62eafb-529f-4b3e-90b9-a12853359b86:11230
1343484100,20.6776317,-103.3772891,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1021
1343484192,20.6776325,-103.3774172,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1027
1701121208,20.6776397,-103.3761542,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9646
1339080314,20.6776416,-103.378654,4:8f62eafb-529f-4b3e-90b9-a12853359b86:819
1341704311,20.6776484,-103.374819,4:8f62eafb-529f-4b3e-90b9-a12853359b86:951
1475376041,20.6776493,-103.3799759,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7185
6509697994,20.677657,-103.3736156,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13139
1339080325,20.6776581,-103.3813164,4:8f62eafb-529f-4b3e-90b9-a12853359b86:821
1441466499,20.6776581,-103.3737174,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6239
1371816288,20.6776649,-103.3914099,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4209
1660085478,20.677667,-103.3826646,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8926
1212417976,20.677672,-103.3840271,4:8f62eafb-529f-4b3e-90b9-a12853359b86:716
1467619542,20.6776726,-103.4076275,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7133
1377048945,20.6776863,-103.3903518,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4654
7702732876,20.6776874,-103.4040423,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13731
1371816292,20.6776921,-103.3848276,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4211
1670631113,20.6776937,-103.4175167,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9263
1453370867,20.6776946,-103.3851052,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6679
1470440897,20.677695,-103.4072196,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7181
1371816237,20.6776972,-103.3853842,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4185
1371254845,20.6777021,-103.4053869,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4148
1339071821,20.6777059,-103.3726518,4:8f62eafb-529f-4b3e-90b9-a12853359b86:816
8201497164,20.6777135,-103.3685956,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14262
1339071825,20.6777162,-103.3717318,4:8f62eafb-529f-4b3e-90b9-a12853359b86:817
1377048761,20.6777172,-103.3895942,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4610
1371816215,20.6777187,-103.3888319,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4177
1377048847,20.6777204,-103.3880806,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4625
1377048869,20.6777222,-103.3873269,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4633
1441466436,20.6777223,-103.3736175,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6234
1377048830,20.677724,-103.3865356,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4623
1377048884,20.6777256,-103.3857782,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4637
1616229412,20.6777262,-103.4193613,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7633
1371816302,20.6777263,-103.3855292,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4216
1339071815,20.6777283,-103.3706646,4:8f62eafb-529f-4b3e-90b9-a12853359b86:815
1416259550,20.6777284,-103.3737168,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5697
1368616392,20.6777318,-103.3678354,4:8f62eafb-529f-4b3e-90b9-a12853359b86:3966
631801042,20.6777359,-103.367307,4:8f62eafb-529f-4b3e-90b9-a12853359b86:378
1810842263,20.6777412,-103.3697522,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10475
1226052949,20.6777433,-103.3688317,4:8f62eafb-529f-4b3e-90b9-a12853359b86:734
1343484134,20.6777434,-103.3772882,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1022
1343484140,20.6777438,-103.3774171,4:8f62eafb-529f-4b3e-90b9-a12853359b86:1023
631801047,20.6777451,-103.3662208,4:8f62eafb-529f-4b3e-90b9-a12853359b86:381
1341704304,20.6777459,-103.3748198,4:8f62eafb-529f-4b3e-90b9-a12853359b86:948
1701121209,20.6777462,-103.376154,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9647
1475376043,20.6777528,-103.3799755,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7186
1339080334,20.6777535,-103.3786574,4:8f62eafb-529f-4b3e-90b9-a12853359b86:823
1371816318,20.6777556,-103.3853441,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4227
1339080336,20.6777575,-103.3813162,4:8f62eafb-529f-4b3e-90b9-a12853359b86:824
6465879718,20.6777598,-103.3568645,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12995
1453370875,20.6777603,-103.385065,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6680
1660085481,20.6777623,-103.3826646,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8929
1792168624,20.6777635,-103.4043554,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10067
1371816246,20.6777643,-103.3848279,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4188
8814248294,20.6777678,-103.3837067,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15157
1339080321,20.6777695,-103.3840268,4:8f62eafb-529f-4b3e-90b9-a12853359b86:820
631801052,20.6777725,-103.3651196,4:8f62eafb-529f-4b3e-90b9-a12853359b86:384
1371254711,20.6777842,-103.4060634,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4140
631801059,20.6777898,-103.3639728,4:8f62eafb-529f-4b3e-90b9-a12853359b86:388
1905130271,20.6777949,-103.4471675,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10686
631801075,20.677797,-103.3622707,4:8f62eafb-529f-4b3e-90b9-a12853359b86:390
1792168627,20.677799,-103.4040406,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10068
1365113648,20.6777995,-103.3632404,4:8f62eafb-529f-4b3e-90b9-a12853359b86:3689
6486507738,20.6778587,-103.4229133,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13042
8785170792,20.677862,-103.4482966,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14916
1655416306,20.6778633,-103.4276859,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8610
1655416335,20.6778649,-103.4243315,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8617
1371254700,20.6778882,-103.4053994,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4138
1655416271,20.6778915,-103.4244561,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8595
1371254831,20.6778916,-103.4052629,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4147
1917598192,20.6778924,-103.4341291,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10994
6486507737,20.6779179,-103.4232116,4:8f62eafb-529f-4b3e-90b9-a12853359b86:13041
1371288768,20.6779202,-103.4117942,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4154
273146466,20.6779254,-103.416548,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15
1371254709,20.677927,-103.4032754,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4139
1470440834,20.6779301,-103.4072233,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7179
1655416342,20.6779314,-103.4280059,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8619
8314810624,20.6779393,-103.4469906,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14377
291176778,20.6779406,-103.4044632,4:8f62eafb-529f-4b3e-90b9-a12853359b86:70
1670631130,20.6779591,-103.4214369,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9264
1371254787,20.6779708,-103.4074944,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4143
1371816271,20.6779717,-103.3934551,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4201
1371816305,20.6779753,-103.3925897,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4218
4443184864,20.6779953,-103.4419434,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12337
1716476200,20.6780027,-103.4171986,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9747
1670631148,20.678004,-103.4207115,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9266
4729987244,20.6780065,-103.4420127,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12511
1670631145,20.6780096,-103.4216884,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9265
1619721292,20.6780313,-103.3645408,4:8f62eafb-529f-4b3e-90b9-a12853359b86:7946
291176779,20.678037,-103.4036697,4:8f62eafb-529f-4b3e-90b9-a12853359b86:71
1371288729,20.6780432,-103.411775,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4150
1670631152,20.6780466,-103.4218991,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9267
6394130535,20.6780509,-103.3973685,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12943
291177275,20.6780512,-103.4132083,4:8f62eafb-529f-4b3e-90b9-a12853359b86:74
1117695464,20.6780523,-103.3972199,4:8f62eafb-529f-4b3e-90b9-a12853359b86:572
1792168629,20.6780541,-103.3961142,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10069
1371816277,20.6780554,-103.3935948,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4204
291177319,20.6780556,-103.4024663,4:8f62eafb-529f-4b3e-90b9-a12853359b86:75
1371816278,20.6780563,-103.394764,4:8f62eafb-529f-4b3e-90b9-a12853359b86:4205
291178018,20.6780643,-103.4179367,4:8f62eafb-529f-4b3e-90b9-a12853359b86:76
4443184863,20.6780645,-103.4419311,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12336
4730003420,20.6780743,-103.4420001,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12519
377751045,20.6780841,-103.3543096,4:8f62eafb-529f-4b3e-90b9-a12853359b86:205
1917598205,20.67809,-103.4352122,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10995
8814248293,20.6780935,-103.3837067,4:8f62eafb-529f-4b3e-90b9-a12853359b86:15156
559369415,20.6780978,-103.3545005,4:8f62eafb-529f-4b3e-90b9-a12853359b86:274
377748289,20.6781039,-103.3552705,4:8f62eafb-529f-4b3e-90b9-a12853359b86:185
7741527795,20.6781098,-103.445387,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14059
377751041,20.6781103,-103.3555145,4:8f62eafb-529f-4b3e-90b9-a12853359b86:204
1908639013,20.6781119,-103.4128294,4:8f62eafb-529f-4b3e-90b9-a12853359b86:10694
1366778429,20.6781141,-103.3584814,4:8f62eafb-529f-4b3e-90b9-a12853359b86:3856
1416200639,20.6781162,-103.3593536,4:8f62eafb-529f-4b3e-90b9-a12853359b86:5689
1453370866,20.6781236,-103.3848239,4:8f62eafb-529f-4b3e-90b9-a12853359b86:6678
377745106,20.6781282,-103.3563752,4:8f62eafb-529f-4b3e-90b9-a12853359b86:171
6465879719,20.6781333,-103.3568456,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12996
8785170790,20.6781375,-103.4480059,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14915
377751037,20.678139,-103.3573637,4:8f62eafb-529f-4b3e-90b9-a12853359b86:203
291176785,20.6781437,-103.4131998,4:8f62eafb-529f-4b3e-90b9-a12853359b86:72
6393656237,20.6781497,-103.4054005,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12919
6393656233,20.6781572,-103.4052672,4:8f62eafb-529f-4b3e-90b9-a12853359b86:12918
1670631154,20.6781812,-103.4183615,4:8f62eafb-529f-4b3e-90b9-a12853359b86:9268
7741527794,20.6781971,-103.445313,4:8f62eafb-529f-4b3e-90b9-a12853359b86:14058
1655416367,20.6782372,-103.426077,4:8f62eafb-529f-4b3e-90b9-a12853359b86:8627
